Maximum,191.9,@,No.1148,,,,,,
Minimum,-0.5,@,No.2130,,,,,,
Average,51.26,,,,,,,,
Data Quantity,2148,,,,,,,,
Number of NG,0,,,,,,,,
No.,Force,Unit,Displacement,Unit,Judge,Position,Time,Date,
1,0.0,gf,0.000,mm,OK,--,9:11:37 PM,2/24/2026,
2,0.0,gf,0.000,mm,OK,--,9:11:37 PM,2/24/2026,
3,0.0,gf,0.000,mm,OK,--,9:11:37 PM,2/24/2026,
4,0.0,gf,0.000,mm,OK,--,9:11:38 PM,2/24/2026,
5,0.0,gf,0.000,mm,OK,--,9:11:38 PM,2/24/2026,
6,0.0,gf,0.000,mm,OK,--,9:11:38 PM,2/24/2026,
7,0.0,gf,0.000,mm,OK,--,9:11:38 PM,2/24/2026,
8,0.0,gf,0.000,mm,OK,--,9:11:38 PM,2/24/2026,
9,0.0,gf,0.000,mm,OK,--,9:11:38 PM,2/24/2026,
10,0.0,gf,0.000,mm,OK,--,9:11:38 PM,2/24/2026,
11,0.0,gf,0.000,mm,OK,--,9:11:38 PM,2/24/2026,
12,0.0,gf,0.000,mm,OK,--,9:11:38 PM,2/24/2026,
13,0.0,gf,0.000,mm,OK,--,9:11:38 PM,2/24/2026,
14,0.0,gf,0.005,mm,OK,--,9:11:39 PM,2/24/2026,
15,-0.1,gf,0.005,mm,OK,--,9:11:39 PM,2/24/2026,
16,0.0,gf,0.010,mm,OK,--,9:11:39 PM,2/24/2026,
17,0.0,gf,0.010,mm,OK,--,9:11:39 PM,2/24/2026,
18,0.0,gf,0.015,mm,OK,--,9:11:39 PM,2/24/2026,
19,0.0,gf,0.015,mm,OK,--,9:11:39 PM,2/24/2026,
20,0.0,gf,0.020,mm,OK,--,9:11:39 PM,2/24/2026,
21,0.0,gf,0.020,mm,OK,--,9:11:39 PM,2/24/2026,
22,0.0,gf,0.025,mm,OK,--,9:11:39 PM,2/24/2026,
23,0.4,gf,0.025,mm,OK,--,9:11:39 PM,2/24/2026,
24,4.9,gf,0.030,mm,OK,--,9:11:40 PM,2/24/2026,
25,9.4,gf,0.035,mm,OK,--,9:11:40 PM,2/24/2026,
26,12.0,gf,0.035,mm,OK,--,9:11:40 PM,2/24/2026,
27,13.8,gf,0.040,mm,OK,--,9:11:40 PM,2/24/2026,
28,15.0,gf,0.040,mm,OK,--,9:11:40 PM,2/24/2026,
29,15.9,gf,0.040,mm,OK,--,9:11:40 PM,2/24/2026,
30,16.9,gf,0.040,mm,OK,--,9:11:40 PM,2/24/2026,
31,18.4,gf,0.045,mm,OK,--,9:11:40 PM,2/24/2026,
32,19.8,gf,0.045,mm,OK,--,9:11:40 PM,2/24/2026,
33,21.1,gf,0.045,mm,OK,--,9:11:40 PM,2/24/2026,
34,22.2,gf,0.050,mm,OK,--,9:11:41 PM,2/24/2026,
35,23.3,gf,0.050,mm,OK,--,9:11:41 PM,2/24/2026,
36,24.6,gf,0.050,mm,OK,--,9:11:41 PM,2/24/2026,
37,26.1,gf,0.050,mm,OK,--,9:11:41 PM,2/24/2026,
38,26.8,gf,0.055,mm,OK,--,9:11:41 PM,2/24/2026,
39,27.7,gf,0.055,mm,OK,--,9:11:41 PM,2/24/2026,
40,28.6,gf,0.055,mm,OK,--,9:11:41 PM,2/24/2026,
41,29.3,gf,0.055,mm,OK,--,9:11:41 PM,2/24/2026,
42,30.3,gf,0.055,mm,OK,--,9:11:41 PM,2/24/2026,
43,31.5,gf,0.060,mm,OK,--,9:11:41 PM,2/24/2026,
44,32.6,gf,0.060,mm,OK,--,9:11:42 PM,2/24/2026,
45,33.5,gf,0.060,mm,OK,--,9:11:42 PM,2/24/2026,
46,34.4,gf,0.060,mm,OK,--,9:11:42 PM,2/24/2026,
47,35.3,gf,0.060,mm,OK,--,9:11:42 PM,2/24/2026,
48,36.2,gf,0.065,mm,OK,--,9:11:42 PM,2/24/2026,
49,37.1,gf,0.065,mm,OK,--,9:11:42 PM,2/24/2026,
50,38.3,gf,0.065,mm,OK,--,9:11:42 PM,2/24/2026,
51,39.1,gf,0.065,mm,OK,--,9:11:42 PM,2/24/2026,
52,39.9,gf,0.065,mm,OK,--,9:11:42 PM,2/24/2026,
53,40.7,gf,0.070,mm,OK,--,9:11:42 PM,2/24/2026,
54,41.9,gf,0.070,mm,OK,--,9:11:43 PM,2/24/2026,
55,44.0,gf,0.070,mm,OK,--,9:11:43 PM,2/24/2026,
56,47.2,gf,0.075,mm,OK,--,9:11:43 PM,2/24/2026,
57,49.8,gf,0.080,mm,OK,--,9:11:43 PM,2/24/2026,
58,51.2,gf,0.080,mm,OK,--,9:11:43 PM,2/24/2026,
59,52.1,gf,0.085,mm,OK,--,9:11:43 PM,2/24/2026,
60,52.5,gf,0.090,mm,OK,--,9:11:43 PM,2/24/2026,
61,53.0,gf,0.090,mm,OK,--,9:11:43 PM,2/24/2026,
62,53.2,gf,0.095,mm,OK,--,9:11:43 PM,2/24/2026,
63,53.6,gf,0.095,mm,OK,--,9:11:43 PM,2/24/2026,
64,53.8,gf,0.100,mm,OK,--,9:11:44 PM,2/24/2026,
65,54.1,gf,0.100,mm,OK,--,9:11:44 PM,2/24/2026,
66,54.2,gf,0.105,mm,OK,--,9:11:44 PM,2/24/2026,
67,54.4,gf,0.110,mm,OK,--,9:11:44 PM,2/24/2026,
68,54.7,gf,0.115,mm,OK,--,9:11:44 PM,2/24/2026,
69,55.0,gf,0.120,mm,OK,--,9:11:44 PM,2/24/2026,
70,55.2,gf,0.120,mm,OK,--,9:11:44 PM,2/24/2026,
71,55.4,gf,0.125,mm,OK,--,9:11:44 PM,2/24/2026,
72,55.7,gf,0.130,mm,OK,--,9:11:44 PM,2/24/2026,
73,56.0,gf,0.135,mm,OK,--,9:11:44 PM,2/24/2026,
74,56.6,gf,0.140,mm,OK,--,9:11:45 PM,2/24/2026,
75,57.2,gf,0.150,mm,OK,--,9:11:45 PM,2/24/2026,
76,57.8,gf,0.155,mm,OK,--,9:11:45 PM,2/24/2026,
77,58.2,gf,0.160,mm,OK,--,9:11:45 PM,2/24/2026,
78,58.4,gf,0.165,mm,OK,--,9:11:45 PM,2/24/2026,
79,58.6,gf,0.170,mm,OK,--,9:11:45 PM,2/24/2026,
80,58.9,gf,0.170,mm,OK,--,9:11:45 PM,2/24/2026,
81,59.0,gf,0.175,mm,OK,--,9:11:45 PM,2/24/2026,
82,59.2,gf,0.175,mm,OK,--,9:11:45 PM,2/24/2026,
83,59.3,gf,0.175,mm,OK,--,9:11:45 PM,2/24/2026,
84,59.2,gf,0.180,mm,OK,--,9:11:46 PM,2/24/2026,
85,59.5,gf,0.180,mm,OK,--,9:11:46 PM,2/24/2026,
86,59.6,gf,0.180,mm,OK,--,9:11:46 PM,2/24/2026,
