Maximum,197.3,@,No.1243,,,,,,
Minimum,-0.5,@,No.2430,,,,,,
Average,49.04,,,,,,,,
Data Quantity,2445,,,,,,,,
Number of NG,0,,,,,,,,
No.,Force,Unit,Displacement,Unit,Judge,Position,Time,Date,
1,-0.1,gf,0.000,mm,OK,--,9:41:15 PM,3/23/2026,
2,-0.1,gf,0.000,mm,OK,--,9:41:15 PM,3/23/2026,
3,-0.1,gf,0.000,mm,OK,--,9:41:15 PM,3/23/2026,
4,0.0,gf,0.000,mm,OK,--,9:41:15 PM,3/23/2026,
5,0.1,gf,0.000,mm,OK,--,9:41:15 PM,3/23/2026,
6,0.0,gf,0.000,mm,OK,--,9:41:16 PM,3/23/2026,
7,-0.2,gf,0.000,mm,OK,--,9:41:16 PM,3/23/2026,
8,-0.1,gf,0.000,mm,OK,--,9:41:16 PM,3/23/2026,
9,0.0,gf,0.005,mm,OK,--,9:41:16 PM,3/23/2026,
10,0.0,gf,0.005,mm,OK,--,9:41:16 PM,3/23/2026,
11,0.0,gf,0.005,mm,OK,--,9:41:16 PM,3/23/2026,
12,0.0,gf,0.005,mm,OK,--,9:41:16 PM,3/23/2026,
13,0.0,gf,0.005,mm,OK,--,9:41:16 PM,3/23/2026,
14,0.0,gf,0.010,mm,OK,--,9:41:16 PM,3/23/2026,
15,0.1,gf,0.010,mm,OK,--,9:41:16 PM,3/23/2026,
16,0.0,gf,0.010,mm,OK,--,9:41:17 PM,3/23/2026,
17,0.0,gf,0.010,mm,OK,--,9:41:17 PM,3/23/2026,
18,0.0,gf,0.015,mm,OK,--,9:41:17 PM,3/23/2026,
19,0.0,gf,0.015,mm,OK,--,9:41:17 PM,3/23/2026,
20,0.0,gf,0.015,mm,OK,--,9:41:17 PM,3/23/2026,
21,0.0,gf,0.020,mm,OK,--,9:41:17 PM,3/23/2026,
22,0.0,gf,0.020,mm,OK,--,9:41:17 PM,3/23/2026,
23,0.0,gf,0.020,mm,OK,--,9:41:17 PM,3/23/2026,
24,0.0,gf,0.020,mm,OK,--,9:41:17 PM,3/23/2026,
25,0.0,gf,0.025,mm,OK,--,9:41:17 PM,3/23/2026,
26,0.0,gf,0.025,mm,OK,--,9:41:18 PM,3/23/2026,
27,0.0,gf,0.025,mm,OK,--,9:41:18 PM,3/23/2026,
28,0.0,gf,0.030,mm,OK,--,9:41:18 PM,3/23/2026,
29,0.0,gf,0.030,mm,OK,--,9:41:18 PM,3/23/2026,
30,0.0,gf,0.030,mm,OK,--,9:41:18 PM,3/23/2026,
31,0.0,gf,0.035,mm,OK,--,9:41:18 PM,3/23/2026,
32,0.0,gf,0.035,mm,OK,--,9:41:18 PM,3/23/2026,
33,0.0,gf,0.035,mm,OK,--,9:41:18 PM,3/23/2026,
34,0.0,gf,0.035,mm,OK,--,9:41:18 PM,3/23/2026,
35,0.0,gf,0.035,mm,OK,--,9:41:18 PM,3/23/2026,
36,0.0,gf,0.035,mm,OK,--,9:41:19 PM,3/23/2026,
37,0.0,gf,0.040,mm,OK,--,9:41:19 PM,3/23/2026,
38,0.1,gf,0.040,mm,OK,--,9:41:19 PM,3/23/2026,
39,0.0,gf,0.040,mm,OK,--,9:41:19 PM,3/23/2026,
40,1.9,gf,0.045,mm,OK,--,9:41:19 PM,3/23/2026,
41,4.0,gf,0.045,mm,OK,--,9:41:19 PM,3/23/2026,
42,6.1,gf,0.045,mm,OK,--,9:41:19 PM,3/23/2026,
43,7.9,gf,0.050,mm,OK,--,9:41:19 PM,3/23/2026,
44,9.6,gf,0.050,mm,OK,--,9:41:19 PM,3/23/2026,
45,11.4,gf,0.055,mm,OK,--,9:41:19 PM,3/23/2026,
46,13.3,gf,0.055,mm,OK,--,9:41:20 PM,3/23/2026,
47,15.4,gf,0.055,mm,OK,--,9:41:20 PM,3/23/2026,
48,17.2,gf,0.060,mm,OK,--,9:41:20 PM,3/23/2026,
49,19.0,gf,0.060,mm,OK,--,9:41:20 PM,3/23/2026,
50,20.6,gf,0.060,mm,OK,--,9:41:20 PM,3/23/2026,
51,22.1,gf,0.065,mm,OK,--,9:41:20 PM,3/23/2026,
52,24.0,gf,0.065,mm,OK,--,9:41:20 PM,3/23/2026,
53,26.0,gf,0.070,mm,OK,--,9:41:20 PM,3/23/2026,
54,28.0,gf,0.070,mm,OK,--,9:41:20 PM,3/23/2026,
55,29.0,gf,0.070,mm,OK,--,9:41:20 PM,3/23/2026,
56,29.7,gf,0.070,mm,OK,--,9:41:21 PM,3/23/2026,
57,30.0,gf,0.075,mm,OK,--,9:41:21 PM,3/23/2026,
58,30.0,gf,0.075,mm,OK,--,9:41:21 PM,3/23/2026,
59,30.1,gf,0.075,mm,OK,--,9:41:21 PM,3/23/2026,
60,30.2,gf,0.075,mm,OK,--,9:41:21 PM,3/23/2026,
61,30.5,gf,0.075,mm,OK,--,9:41:21 PM,3/23/2026,
62,30.8,gf,0.080,mm,OK,--,9:41:21 PM,3/23/2026,
63,31.0,gf,0.080,mm,OK,--,9:41:21 PM,3/23/2026,
64,31.3,gf,0.080,mm,OK,--,9:41:21 PM,3/23/2026,
65,31.6,gf,0.085,mm,OK,--,9:41:21 PM,3/23/2026,
66,31.9,gf,0.085,mm,OK,--,9:41:22 PM,3/23/2026,
67,32.1,gf,0.085,mm,OK,--,9:41:22 PM,3/23/2026,
68,32.4,gf,0.085,mm,OK,--,9:41:22 PM,3/23/2026,
69,32.5,gf,0.085,mm,OK,--,9:41:22 PM,3/23/2026,
70,32.9,gf,0.090,mm,OK,--,9:41:22 PM,3/23/2026,
71,33.2,gf,0.090,mm,OK,--,9:41:22 PM,3/23/2026,
72,33.5,gf,0.090,mm,OK,--,9:41:22 PM,3/23/2026,
73,33.7,gf,0.090,mm,OK,--,9:41:22 PM,3/23/2026,
74,33.9,gf,0.095,mm,OK,--,9:41:22 PM,3/23/2026,
75,34.0,gf,0.095,mm,OK,--,9:41:22 PM,3/23/2026,
76,34.3,gf,0.095,mm,OK,--,9:41:23 PM,3/23/2026,
77,34.5,gf,0.095,mm,OK,--,9:41:23 PM,3/23/2026,
78,34.5,gf,0.100,mm,OK,--,9:41:23 PM,3/23/2026,
79,34.3,gf,0.105,mm,OK,--,9:41:23 PM,3/23/2026,
80,34.1,gf,0.105,mm,OK,--,9:41:23 PM,3/23/2026,
81,33.9,gf,0.110,mm,OK,--,9:41:23 PM,3/23/2026,
82,33.9,gf,0.110,mm,OK,--,9:41:23 PM,3/23/2026,
83,33.8,gf,0.115,mm,OK,--,9:41:23 PM,3/23/2026,
84,33.7,gf,0.115,mm,OK,--,9:41:23 PM,3/23/2026,
85,33.4,gf,0.120,mm,OK,--,9:41:23 PM,3/23/2026,
86,33.3,gf,0.120,mm,OK,--,9:41:24 PM,3/23/2026,
87,33.4,gf,0.125,mm,OK,--,9:41:24 PM,3/23/2026,
88,33.3,gf,0.125,mm,OK,--,9:41:24 PM,3/23/2026,
89,33.1,gf,0.130,mm,OK,--,9:41:24 PM,3/23/2026,
90,33.2,gf,0.130,mm,OK,--,9:41:24 PM,3/23/2026,
91,33.2,gf,0.135,mm,OK,--,9:41:24 PM,3/23/2026,
92,33.1,gf,0.135,mm,OK,--,9:41:24 PM,3/23/2026,
93,33.2,gf,0.135,mm,OK,--,9:41:24 PM,3/23/2026,
94,33.2,gf,0.140,mm,OK,--,9:41:24 PM,3/23/2026,
95,33.1,gf,0.140,mm,OK,--,9:41:24 PM,3/23/2026,
96,33.0,gf,0.140,mm,OK,--,9:41:25 PM,3/23/2026,
97,33.0,gf,0.145,mm,OK,--,9:41:25 PM,3/23/2026,
98,33.1,gf,0.145,mm,OK,--,9:41:25 PM,3/23/2026,
99,33.0,gf,0.145,mm,OK,--,9:41:25 PM,3/23/2026,
100,33.1,gf,0.150,mm,OK,--,9:41:25 PM,3/23/2026,
101,33.1,gf,0.150,mm,OK,--,9:41:25 PM,3/23/2026,
102,33.1,gf,0.150,mm,OK,--,9:41:25 PM,3/23/2026,
103,33.1,gf,0.155,mm,OK,--,9:41:25 PM,3/23/2026,
104,33.1,gf,0.155,mm,OK,--,9:41:25 PM,3/23/2026,
105,33.1,gf,0.155,mm,OK,--,9:41:25 PM,3/23/2026,
106,33.0,gf,0.160,mm,OK,--,9:41:26 PM,3/23/2026,
107,33.1,gf,0.160,mm,OK,--,9:41:26 PM,3/23/2026,
108,33.1,gf,0.165,mm,OK,--,9:41:26 PM,3/23/2026,
109,33.1,gf,0.165,mm,OK,--,9:41:26 PM,3/23/2026,
110,33.1,gf,0.170,mm,OK,--,9:41:26 PM,3/23/2026,
111,33.1,gf,0.170,mm,OK,--,9:41:26 PM,3/23/2026,
112,33.1,gf,0.175,mm,OK,--,9:41:26 PM,3/23/2026,
113,33.0,gf,0.180,mm,OK,--,9:41:26 PM,3/23/2026,
114,33.0,gf,0.185,mm,OK,--,9:41:26 PM,3/23/2026,
115,32.8,gf,0.185,mm,OK,--,9:41:26 PM,3/23/2026,
116,32.9,gf,0.190,mm,OK,--,9:41:27 PM,3/23/2026,
117,33.0,gf,0.195,mm,OK,--,9:41:27 PM,3/23/2026,
118,33.0,gf,0.200,mm,OK,--,9:41:27 PM,3/23/2026,
119,33.0,gf,0.205,mm,OK,--,9:41:27 PM,3/23/2026,
120,32.9,gf,0.210,mm,OK,--,9:41:27 PM,3/23/2026,
121,32.8,gf,0.215,mm,OK,--,9:41:27 PM,3/23/2026,
122,32.8,gf,0.220,mm,OK,--,9:41:27 PM,3/23/2026,
123,32.7,gf,0.225,mm,OK,--,9:41:27 PM,3/23/2026,
124,32.8,gf,0.230,mm,OK,--,9:41:27 PM,3/23/2026,
125,32.7,gf,0.235,mm,OK,--,9:41:27 PM,3/23/2026,
126,32.7,gf,0.240,mm,OK,--,9:41:28 PM,3/23/2026,
127,32.7,gf,0.245,mm,OK,--,9:41:28 PM,3/23/2026,
128,32.8,gf,0.245,mm,OK,--,9:41:28 PM,3/23/2026,
129,32.8,gf,0.250,mm,OK,--,9:41:28 PM,3/23/2026,
130,32.7,gf,0.255,mm,OK,--,9:41:28 PM,3/23/2026,
131,32.7,gf,0.260,mm,OK,--,9:41:28 PM,3/23/2026,
132,32.7,gf,0.260,mm,OK,--,9:41:28 PM,3/23/2026,
133,32.7,gf,0.265,mm,OK,--,9:41:28 PM,3/23/2026,
134,32.7,gf,0.265,mm,OK,--,9:41:28 PM,3/23/2026,
135,32.9,gf,0.270,mm,OK,--,9:41:28 PM,3/23/2026,
136,32.9,gf,0.270,mm,OK,--,9:41:29 PM,3/23/2026,
137,32.9,gf,0.275,mm,OK,--,9:41:29 PM,3/23/2026,
138,32.9,gf,0.275,mm,OK,--,9:41:29 PM,3/23/2026,
139,32.8,gf,0.280,mm,OK,--,9:41:29 PM,3/23/2026,
140,32.8,gf,0.280,mm,OK,--,9:41:29 PM,3/23/2026,
141,33.0,gf,0.280,mm,OK,--,9:41:29 PM,3/23/2026,
142,33.0,gf,0.285,mm,OK,--,9:41:29 PM,3/23/2026,
143,33.0,gf,0.285,mm,OK,--,9:41:29 PM,3/23/2026,
