Maximum,193.3,@,No.1076,,,,,,
Minimum,-0.3,@,No.2148,,,,,,
Average,49.56,,,,,,,,
Data Quantity,2164,,,,,,,,
Number of NG,0,,,,,,,,
No.,Force,Unit,Displacement,Unit,Judge,Position,Time,Date,
1,0.0,gf,0.000,mm,OK,--,9:34:48 PM,4/14/2026,
2,0.0,gf,0.005,mm,OK,--,9:34:48 PM,4/14/2026,
3,0.0,gf,0.005,mm,OK,--,9:34:48 PM,4/14/2026,
4,0.1,gf,0.005,mm,OK,--,9:34:49 PM,4/14/2026,
5,0.0,gf,0.005,mm,OK,--,9:34:49 PM,4/14/2026,
6,0.0,gf,0.005,mm,OK,--,9:34:49 PM,4/14/2026,
7,0.0,gf,0.005,mm,OK,--,9:34:49 PM,4/14/2026,
8,0.0,gf,0.005,mm,OK,--,9:34:49 PM,4/14/2026,
9,-0.1,gf,0.005,mm,OK,--,9:34:49 PM,4/14/2026,
10,-0.1,gf,0.005,mm,OK,--,9:34:49 PM,4/14/2026,
11,0.0,gf,0.005,mm,OK,--,9:34:49 PM,4/14/2026,
12,0.0,gf,0.005,mm,OK,--,9:34:49 PM,4/14/2026,
13,-0.1,gf,0.005,mm,OK,--,9:34:49 PM,4/14/2026,
14,0.0,gf,0.005,mm,OK,--,9:34:50 PM,4/14/2026,
15,0.0,gf,0.010,mm,OK,--,9:34:50 PM,4/14/2026,
16,0.1,gf,0.010,mm,OK,--,9:34:50 PM,4/14/2026,
17,0.0,gf,0.010,mm,OK,--,9:34:50 PM,4/14/2026,
18,0.0,gf,0.010,mm,OK,--,9:34:50 PM,4/14/2026,
19,0.0,gf,0.010,mm,OK,--,9:34:50 PM,4/14/2026,
20,0.0,gf,0.010,mm,OK,--,9:34:50 PM,4/14/2026,
21,-0.1,gf,0.010,mm,OK,--,9:34:50 PM,4/14/2026,
22,-0.1,gf,0.010,mm,OK,--,9:34:50 PM,4/14/2026,
23,0.0,gf,0.015,mm,OK,--,9:34:50 PM,4/14/2026,
24,0.0,gf,0.015,mm,OK,--,9:34:51 PM,4/14/2026,
25,0.0,gf,0.015,mm,OK,--,9:34:51 PM,4/14/2026,
26,0.0,gf,0.020,mm,OK,--,9:34:51 PM,4/14/2026,
27,0.1,gf,0.020,mm,OK,--,9:34:51 PM,4/14/2026,
28,0.0,gf,0.020,mm,OK,--,9:34:51 PM,4/14/2026,
29,-0.1,gf,0.025,mm,OK,--,9:34:51 PM,4/14/2026,
30,-0.1,gf,0.025,mm,OK,--,9:34:51 PM,4/14/2026,
31,0.0,gf,0.030,mm,OK,--,9:34:51 PM,4/14/2026,
32,-0.1,gf,0.035,mm,OK,--,9:34:51 PM,4/14/2026,
33,0.0,gf,0.035,mm,OK,--,9:34:51 PM,4/14/2026,
34,0.0,gf,0.040,mm,OK,--,9:34:52 PM,4/14/2026,
35,0.0,gf,0.045,mm,OK,--,9:34:52 PM,4/14/2026,
36,0.0,gf,0.045,mm,OK,--,9:34:52 PM,4/14/2026,
37,0.0,gf,0.050,mm,OK,--,9:34:52 PM,4/14/2026,
38,0.0,gf,0.055,mm,OK,--,9:34:52 PM,4/14/2026,
39,0.0,gf,0.055,mm,OK,--,9:34:52 PM,4/14/2026,
40,0.0,gf,0.060,mm,OK,--,9:34:52 PM,4/14/2026,
41,-0.1,gf,0.065,mm,OK,--,9:34:52 PM,4/14/2026,
42,0.0,gf,0.065,mm,OK,--,9:34:52 PM,4/14/2026,
43,0.1,gf,0.065,mm,OK,--,9:34:52 PM,4/14/2026,
44,0.1,gf,0.065,mm,OK,--,9:34:53 PM,4/14/2026,
45,0.1,gf,0.065,mm,OK,--,9:34:53 PM,4/14/2026,
46,0.1,gf,0.070,mm,OK,--,9:34:53 PM,4/14/2026,
47,3.5,gf,0.075,mm,OK,--,9:34:53 PM,4/14/2026,
48,8.8,gf,0.080,mm,OK,--,9:34:53 PM,4/14/2026,
49,12.9,gf,0.085,mm,OK,--,9:34:53 PM,4/14/2026,
50,15.3,gf,0.090,mm,OK,--,9:34:53 PM,4/14/2026,
51,17.2,gf,0.090,mm,OK,--,9:34:53 PM,4/14/2026,
52,18.8,gf,0.095,mm,OK,--,9:34:53 PM,4/14/2026,
53,20.6,gf,0.095,mm,OK,--,9:34:54 PM,4/14/2026,
54,22.6,gf,0.095,mm,OK,--,9:34:54 PM,4/14/2026,
55,24.4,gf,0.100,mm,OK,--,9:34:54 PM,4/14/2026,
56,26.1,gf,0.100,mm,OK,--,9:34:54 PM,4/14/2026,
57,28.0,gf,0.105,mm,OK,--,9:34:54 PM,4/14/2026,
58,29.8,gf,0.105,mm,OK,--,9:34:54 PM,4/14/2026,
59,31.7,gf,0.105,mm,OK,--,9:34:54 PM,4/14/2026,
60,33.5,gf,0.110,mm,OK,--,9:34:54 PM,4/14/2026,
61,35.4,gf,0.110,mm,OK,--,9:34:54 PM,4/14/2026,
62,37.2,gf,0.110,mm,OK,--,9:34:54 PM,4/14/2026,
63,37.9,gf,0.115,mm,OK,--,9:34:54 PM,4/14/2026,
64,37.8,gf,0.115,mm,OK,--,9:34:55 PM,4/14/2026,
65,38.2,gf,0.115,mm,OK,--,9:34:55 PM,4/14/2026,
66,38.7,gf,0.120,mm,OK,--,9:34:55 PM,4/14/2026,
67,39.1,gf,0.120,mm,OK,--,9:34:55 PM,4/14/2026,
68,39.6,gf,0.120,mm,OK,--,9:34:55 PM,4/14/2026,
69,40.0,gf,0.125,mm,OK,--,9:34:55 PM,4/14/2026,
70,40.4,gf,0.125,mm,OK,--,9:34:55 PM,4/14/2026,
71,40.6,gf,0.125,mm,OK,--,9:34:55 PM,4/14/2026,
72,38.6,gf,0.130,mm,OK,--,9:34:55 PM,4/14/2026,
