Maximum,192.4,@,No.1148,,,,,,
Minimum,-0.1,@,No.2,,,,,,
Average,43.99,,,,,,,,
Data Quantity,1999,,,,,,,,
Number of NG,0,,,,,,,,
No.,Force,Unit,Displacement,Unit,Judge,Position,Time,Date,
1,0.0,gf,0.000,mm,OK,--,10:09:20 PM,4/14/2026,
2,-0.1,gf,0.000,mm,OK,--,10:09:20 PM,4/14/2026,
3,-0.1,gf,0.000,mm,OK,--,10:09:20 PM,4/14/2026,
4,0.0,gf,0.000,mm,OK,--,10:09:20 PM,4/14/2026,
5,-0.1,gf,0.000,mm,OK,--,10:09:21 PM,4/14/2026,
6,0.1,gf,0.000,mm,OK,--,10:09:21 PM,4/14/2026,
7,0.0,gf,0.000,mm,OK,--,10:09:21 PM,4/14/2026,
8,0.0,gf,0.000,mm,OK,--,10:09:21 PM,4/14/2026,
9,0.0,gf,0.000,mm,OK,--,10:09:21 PM,4/14/2026,
10,0.0,gf,0.005,mm,OK,--,10:09:21 PM,4/14/2026,
11,0.0,gf,0.005,mm,OK,--,10:09:21 PM,4/14/2026,
12,0.0,gf,0.005,mm,OK,--,10:09:21 PM,4/14/2026,
13,0.0,gf,0.010,mm,OK,--,10:09:21 PM,4/14/2026,
14,0.0,gf,0.010,mm,OK,--,10:09:21 PM,4/14/2026,
15,0.0,gf,0.015,mm,OK,--,10:09:22 PM,4/14/2026,
16,0.0,gf,0.020,mm,OK,--,10:09:22 PM,4/14/2026,
17,0.1,gf,0.020,mm,OK,--,10:09:22 PM,4/14/2026,
18,0.0,gf,0.025,mm,OK,--,10:09:22 PM,4/14/2026,
19,0.0,gf,0.025,mm,OK,--,10:09:22 PM,4/14/2026,
20,0.0,gf,0.025,mm,OK,--,10:09:22 PM,4/14/2026,
21,0.0,gf,0.025,mm,OK,--,10:09:22 PM,4/14/2026,
22,0.0,gf,0.025,mm,OK,--,10:09:22 PM,4/14/2026,
23,0.0,gf,0.025,mm,OK,--,10:09:22 PM,4/14/2026,
24,0.1,gf,0.030,mm,OK,--,10:09:22 PM,4/14/2026,
25,0.0,gf,0.030,mm,OK,--,10:09:23 PM,4/14/2026,
26,0.0,gf,0.030,mm,OK,--,10:09:23 PM,4/14/2026,
27,0.0,gf,0.030,mm,OK,--,10:09:23 PM,4/14/2026,
28,0.0,gf,0.035,mm,OK,--,10:09:23 PM,4/14/2026,
29,0.0,gf,0.035,mm,OK,--,10:09:23 PM,4/14/2026,
30,0.0,gf,0.035,mm,OK,--,10:09:23 PM,4/14/2026,
31,0.0,gf,0.035,mm,OK,--,10:09:23 PM,4/14/2026,
32,0.0,gf,0.035,mm,OK,--,10:09:23 PM,4/14/2026,
33,0.0,gf,0.035,mm,OK,--,10:09:23 PM,4/14/2026,
34,0.0,gf,0.035,mm,OK,--,10:09:23 PM,4/14/2026,
35,0.0,gf,0.035,mm,OK,--,10:09:24 PM,4/14/2026,
36,0.0,gf,0.035,mm,OK,--,10:09:24 PM,4/14/2026,
37,0.0,gf,0.035,mm,OK,--,10:09:24 PM,4/14/2026,
38,0.0,gf,0.040,mm,OK,--,10:09:24 PM,4/14/2026,
39,0.0,gf,0.045,mm,OK,--,10:09:24 PM,4/14/2026,
40,0.4,gf,0.050,mm,OK,--,10:09:24 PM,4/14/2026,
41,0.2,gf,0.050,mm,OK,--,10:09:24 PM,4/14/2026,
42,0.0,gf,0.055,mm,OK,--,10:09:24 PM,4/14/2026,
43,0.0,gf,0.060,mm,OK,--,10:09:24 PM,4/14/2026,
44,0.0,gf,0.060,mm,OK,--,10:09:24 PM,4/14/2026,
45,0.0,gf,0.065,mm,OK,--,10:09:25 PM,4/14/2026,
46,0.0,gf,0.070,mm,OK,--,10:09:25 PM,4/14/2026,
47,2.7,gf,0.075,mm,OK,--,10:09:25 PM,4/14/2026,
48,8.9,gf,0.080,mm,OK,--,10:09:25 PM,4/14/2026,
49,13.9,gf,0.085,mm,OK,--,10:09:25 PM,4/14/2026,
50,18.3,gf,0.090,mm,OK,--,10:09:25 PM,4/14/2026,
51,21.7,gf,0.090,mm,OK,--,10:09:25 PM,4/14/2026,
52,24.9,gf,0.095,mm,OK,--,10:09:25 PM,4/14/2026,
53,28.5,gf,0.100,mm,OK,--,10:09:25 PM,4/14/2026,
54,32.6,gf,0.105,mm,OK,--,10:09:25 PM,4/14/2026,
55,36.5,gf,0.110,mm,OK,--,10:09:26 PM,4/14/2026,
56,37.7,gf,0.110,mm,OK,--,10:09:26 PM,4/14/2026,
57,36.6,gf,0.115,mm,OK,--,10:09:26 PM,4/14/2026,
58,37.1,gf,0.120,mm,OK,--,10:09:26 PM,4/14/2026,
59,36.7,gf,0.120,mm,OK,--,10:09:26 PM,4/14/2026,
60,36.2,gf,0.125,mm,OK,--,10:09:26 PM,4/14/2026,
61,36.2,gf,0.130,mm,OK,--,10:09:26 PM,4/14/2026,
62,36.2,gf,0.135,mm,OK,--,10:09:26 PM,4/14/2026,
63,36.2,gf,0.140,mm,OK,--,10:09:26 PM,4/14/2026,
64,36.3,gf,0.145,mm,OK,--,10:09:26 PM,4/14/2026,
65,36.3,gf,0.150,mm,OK,--,10:09:27 PM,4/14/2026,
66,36.2,gf,0.155,mm,OK,--,10:09:27 PM,4/14/2026,
67,36.2,gf,0.160,mm,OK,--,10:09:27 PM,4/14/2026,
68,36.3,gf,0.160,mm,OK,--,10:09:27 PM,4/14/2026,
69,36.4,gf,0.170,mm,OK,--,10:09:27 PM,4/14/2026,
70,36.5,gf,0.175,mm,OK,--,10:09:27 PM,4/14/2026,
71,36.7,gf,0.180,mm,OK,--,10:09:27 PM,4/14/2026,
72,37.0,gf,0.185,mm,OK,--,10:09:27 PM,4/14/2026,
73,37.3,gf,0.190,mm,OK,--,10:09:27 PM,4/14/2026,
74,37.5,gf,0.195,mm,OK,--,10:09:27 PM,4/14/2026,
75,37.7,gf,0.200,mm,OK,--,10:09:28 PM,4/14/2026,
76,37.8,gf,0.200,mm,OK,--,10:09:28 PM,4/14/2026,
77,38.0,gf,0.205,mm,OK,--,10:09:28 PM,4/14/2026,
78,38.0,gf,0.210,mm,OK,--,10:09:28 PM,4/14/2026,
79,38.0,gf,0.215,mm,OK,--,10:09:28 PM,4/14/2026,
80,38.1,gf,0.220,mm,OK,--,10:09:28 PM,4/14/2026,
81,38.3,gf,0.225,mm,OK,--,10:09:28 PM,4/14/2026,
82,38.2,gf,0.230,mm,OK,--,10:09:28 PM,4/14/2026,
83,38.3,gf,0.235,mm,OK,--,10:09:28 PM,4/14/2026,
84,38.3,gf,0.240,mm,OK,--,10:09:28 PM,4/14/2026,
85,38.2,gf,0.245,mm,OK,--,10:09:29 PM,4/14/2026,
86,38.2,gf,0.255,mm,OK,--,10:09:29 PM,4/14/2026,
87,38.2,gf,0.260,mm,OK,--,10:09:29 PM,4/14/2026,
88,38.3,gf,0.265,mm,OK,--,10:09:29 PM,4/14/2026,
89,38.3,gf,0.270,mm,OK,--,10:09:29 PM,4/14/2026,
90,38.3,gf,0.275,mm,OK,--,10:09:29 PM,4/14/2026,
91,38.4,gf,0.280,mm,OK,--,10:09:29 PM,4/14/2026,
92,38.4,gf,0.285,mm,OK,--,10:09:29 PM,4/14/2026,
93,38.3,gf,0.290,mm,OK,--,10:09:29 PM,4/14/2026,
94,38.4,gf,0.290,mm,OK,--,10:09:29 PM,4/14/2026,
95,38.5,gf,0.295,mm,OK,--,10:09:30 PM,4/14/2026,
96,38.6,gf,0.300,mm,OK,--,10:09:30 PM,4/14/2026,
97,38.6,gf,0.300,mm,OK,--,10:09:30 PM,4/14/2026,
98,38.6,gf,0.305,mm,OK,--,10:09:30 PM,4/14/2026,
99,38.7,gf,0.310,mm,OK,--,10:09:30 PM,4/14/2026,
100,38.6,gf,0.310,mm,OK,--,10:09:30 PM,4/14/2026,
101,38.5,gf,0.315,mm,OK,--,10:09:30 PM,4/14/2026,
102,38.5,gf,0.320,mm,OK,--,10:09:30 PM,4/14/2026,
103,38.5,gf,0.325,mm,OK,--,10:09:30 PM,4/14/2026,
104,38.5,gf,0.330,mm,OK,--,10:09:30 PM,4/14/2026,
105,38.5,gf,0.335,mm,OK,--,10:09:31 PM,4/14/2026,
106,38.6,gf,0.340,mm,OK,--,10:09:31 PM,4/14/2026,
107,38.5,gf,0.345,mm,OK,--,10:09:31 PM,4/14/2026,
108,38.6,gf,0.350,mm,OK,--,10:09:31 PM,4/14/2026,
109,38.5,gf,0.355,mm,OK,--,10:09:31 PM,4/14/2026,
110,38.6,gf,0.360,mm,OK,--,10:09:31 PM,4/14/2026,
111,38.6,gf,0.365,mm,OK,--,10:09:31 PM,4/14/2026,
112,38.6,gf,0.370,mm,OK,--,10:09:31 PM,4/14/2026,
113,38.6,gf,0.375,mm,OK,--,10:09:31 PM,4/14/2026,
114,38.6,gf,0.375,mm,OK,--,10:09:31 PM,4/14/2026,
115,38.5,gf,0.380,mm,OK,--,10:09:32 PM,4/14/2026,
116,38.5,gf,0.385,mm,OK,--,10:09:32 PM,4/14/2026,
117,38.4,gf,0.390,mm,OK,--,10:09:32 PM,4/14/2026,
118,38.6,gf,0.390,mm,OK,--,10:09:32 PM,4/14/2026,
119,38.6,gf,0.395,mm,OK,--,10:09:32 PM,4/14/2026,
120,38.6,gf,0.400,mm,OK,--,10:09:32 PM,4/14/2026,
121,38.6,gf,0.405,mm,OK,--,10:09:32 PM,4/14/2026,
122,38.6,gf,0.410,mm,OK,--,10:09:32 PM,4/14/2026,
123,38.6,gf,0.410,mm,OK,--,10:09:32 PM,4/14/2026,
124,38.6,gf,0.415,mm,OK,--,10:09:32 PM,4/14/2026,
