Maximum,192.7,@,No.1062,,,,,,
Minimum,-0.2,@,No.2183,,,,,,
Average,54.93,,,,,,,,
Data Quantity,2201,,,,,,,,
Number of NG,0,,,,,,,,
No.,Force,Unit,Displacement,Unit,Judge,Position,Time,Date,
1,0.0,gf,0.000,mm,OK,--,9:30:45 PM,4/14/2026,
2,0.0,gf,0.000,mm,OK,--,9:30:45 PM,4/14/2026,
3,0.0,gf,0.000,mm,OK,--,9:30:45 PM,4/14/2026,
4,0.0,gf,0.005,mm,OK,--,9:30:45 PM,4/14/2026,
5,-0.1,gf,0.005,mm,OK,--,9:30:45 PM,4/14/2026,
6,-0.1,gf,0.005,mm,OK,--,9:30:45 PM,4/14/2026,
7,0.0,gf,0.010,mm,OK,--,9:30:45 PM,4/14/2026,
8,0.0,gf,0.010,mm,OK,--,9:30:45 PM,4/14/2026,
9,0.0,gf,0.015,mm,OK,--,9:30:45 PM,4/14/2026,
10,0.1,gf,0.015,mm,OK,--,9:30:45 PM,4/14/2026,
11,0.1,gf,0.020,mm,OK,--,9:30:46 PM,4/14/2026,
12,0.1,gf,0.020,mm,OK,--,9:30:46 PM,4/14/2026,
13,0.0,gf,0.020,mm,OK,--,9:30:46 PM,4/14/2026,
14,0.2,gf,0.025,mm,OK,--,9:30:46 PM,4/14/2026,
15,-0.1,gf,0.025,mm,OK,--,9:30:46 PM,4/14/2026,
16,-0.1,gf,0.025,mm,OK,--,9:30:46 PM,4/14/2026,
17,0.1,gf,0.025,mm,OK,--,9:30:46 PM,4/14/2026,
18,-0.1,gf,0.025,mm,OK,--,9:30:46 PM,4/14/2026,
19,0.0,gf,0.025,mm,OK,--,9:30:46 PM,4/14/2026,
20,0.0,gf,0.030,mm,OK,--,9:30:46 PM,4/14/2026,
21,0.0,gf,0.030,mm,OK,--,9:30:47 PM,4/14/2026,
22,0.1,gf,0.030,mm,OK,--,9:30:47 PM,4/14/2026,
23,0.0,gf,0.035,mm,OK,--,9:30:47 PM,4/14/2026,
24,0.0,gf,0.035,mm,OK,--,9:30:47 PM,4/14/2026,
25,-0.1,gf,0.035,mm,OK,--,9:30:47 PM,4/14/2026,
26,0.1,gf,0.035,mm,OK,--,9:30:47 PM,4/14/2026,
27,0.1,gf,0.035,mm,OK,--,9:30:47 PM,4/14/2026,
28,0.0,gf,0.035,mm,OK,--,9:30:47 PM,4/14/2026,
29,0.0,gf,0.040,mm,OK,--,9:30:47 PM,4/14/2026,
30,0.1,gf,0.040,mm,OK,--,9:30:47 PM,4/14/2026,
31,0.0,gf,0.040,mm,OK,--,9:30:48 PM,4/14/2026,
32,0.0,gf,0.040,mm,OK,--,9:30:48 PM,4/14/2026,
33,0.0,gf,0.045,mm,OK,--,9:30:48 PM,4/14/2026,
34,0.0,gf,0.045,mm,OK,--,9:30:48 PM,4/14/2026,
35,0.0,gf,0.050,mm,OK,--,9:30:48 PM,4/14/2026,
36,1.6,gf,0.050,mm,OK,--,9:30:48 PM,4/14/2026,
37,4.9,gf,0.055,mm,OK,--,9:30:48 PM,4/14/2026,
38,8.2,gf,0.060,mm,OK,--,9:30:48 PM,4/14/2026,
39,11.5,gf,0.060,mm,OK,--,9:30:48 PM,4/14/2026,
40,14.5,gf,0.065,mm,OK,--,9:30:48 PM,4/14/2026,
41,17.3,gf,0.065,mm,OK,--,9:30:49 PM,4/14/2026,
42,19.0,gf,0.070,mm,OK,--,9:30:49 PM,4/14/2026,
43,22.9,gf,0.075,mm,OK,--,9:30:49 PM,4/14/2026,
44,25.4,gf,0.075,mm,OK,--,9:30:49 PM,4/14/2026,
45,27.7,gf,0.080,mm,OK,--,9:30:49 PM,4/14/2026,
46,29.2,gf,0.080,mm,OK,--,9:30:49 PM,4/14/2026,
47,33.2,gf,0.085,mm,OK,--,9:30:49 PM,4/14/2026,
48,35.1,gf,0.085,mm,OK,--,9:30:49 PM,4/14/2026,
49,37.4,gf,0.090,mm,OK,--,9:30:49 PM,4/14/2026,
50,39.0,gf,0.100,mm,OK,--,9:30:49 PM,4/14/2026,
51,38.4,gf,0.125,mm,OK,--,9:30:50 PM,4/14/2026,
52,37.9,gf,0.150,mm,OK,--,9:30:50 PM,4/14/2026,
53,37.8,gf,0.160,mm,OK,--,9:30:50 PM,4/14/2026,
54,38.0,gf,0.160,mm,OK,--,9:30:50 PM,4/14/2026,
55,38.0,gf,0.170,mm,OK,--,9:30:50 PM,4/14/2026,
56,37.7,gf,0.180,mm,OK,--,9:30:50 PM,4/14/2026,
57,37.5,gf,0.190,mm,OK,--,9:30:50 PM,4/14/2026,
58,37.2,gf,0.205,mm,OK,--,9:30:50 PM,4/14/2026,
59,37.1,gf,0.215,mm,OK,--,9:30:50 PM,4/14/2026,
